0.633376549	4.940119008	1.730503559	4.421319008
0.633434406	4.959902028	1.724983215	4.441102028
0.633492273	4.996682862	1.714746237	4.477882862
0.633550127	4.664510945	1.8084656	4.145710945
0.633608016	4.662602643	1.809012294	4.143802643
0.633665892	4.604976395	1.825567365	4.086176395
0.63372377	4.518131236	1.850682974	3.999331236
0.633781613	4.541419247	1.843928337	4.022619247
0.63383949	4.390947083	1.88782835	3.872147083
0.633897368	4.302462796	1.913928509	3.783662796
0.633955248	4.141750554	1.961880446	3.622950554
0.634013117	4.080845574	1.980238676	3.562045574
0.634070977	4.039956311	1.992621541	3.521156311
0.634128835	3.901437024	2.034918308	3.382637024
0.634186708	3.983724336	2.009727001	3.464924336
0.634244597	3.776545743	2.073518515	3.257745743
0.634302449	3.928319434	2.026667595	3.409519434
0.634360321	3.751704911	2.081248999	3.232904911
0.634418196	3.690413693	2.100398779	3.171613693
0.634476074	3.445560197	2.177986622	2.926760197
0.634533956	3.296140889	2.226199389	2.777340889
0.634591814	3.166852454	2.268454552	2.648052454
0.634649668	3.163021306	2.269714356	2.644221306
0.634707546	3.20223091	2.256841898	2.68343091
0.634765424	3.182008246	2.26347518	2.663208246
0.634823278	3.094852666	2.292204857	2.576052666
0.634881155	2.936837891	2.344883204	2.418037891
0.634939037	2.958390454	2.337652922	2.439590454
0.634996888	2.945693711	2.341910601	2.426893711
0.635054765	2.839888076	2.377584934	2.321088076
0.635112629	2.744634847	2.409999609	2.225834847
0.635170498	2.724001864	2.417058468	2.205201864
0.635228376	2.692080001	2.428005934	2.173280001
0.635286253	2.626238564	2.450687647	2.107438564
0.63534411	2.528580645	2.484583855	2.009780645
0.635401991	2.533620337	2.482827187	2.014820337
0.635459869	2.426001886	2.520517349	1.907201886
0.635517723	2.325275639	2.55613327	1.806475639
0.635575605	2.355550984	2.545393467	1.836750984
0.635633486	2.299698213	2.565229893	1.780898213
0.63569135	2.312597374	2.56063962	1.793797374
0.635749222	2.171635488	2.611098528	1.652835488
0.635807081	2.133693675	2.624792337	1.614893675
0.635864953	1.993205646	2.675914764	1.474405646
0.635922818	1.950864652	2.691452265	1.432064652
0.635980683	1.929818252	2.699198008	1.411018252
0.63603856	1.969497541	2.684607267	1.450697541
0.636096441	1.941926936	2.694739819	1.423126936
0.636154319	1.836180905	2.733841896	1.317380905
0.636212173	1.914588908	2.704812288	1.395788908
0.636270051	1.834845165	2.734338284	1.316045165
0.636327906	1.72261856	2.776259899	1.20381856
0.636385786	1.628611902	2.811710119	1.109811902
0.636443664	1.652513007	2.802667856	1.133713007
0.636501527	1.686752657	2.789748907	1.167952657
0.636559389	1.649464349	2.803820133	1.130664349
0.636617264	1.57614551	2.831629038	1.05734551
0.63667514	1.476595501	2.869688511	0.957795501
0.636733003	1.477258483	2.86943388	0.958458483
0.636790873	1.491794566	2.863855124	0.972994566
0.636848751	1.484255413	2.866747618	0.965455413
0.636906629	1.427819887	2.888463736	0.909019887
0.636964483	1.466577748	2.873537779	0.947777748
0.637022363	1.361478309	2.914136171	0.842678309
0.637080217	1.231556991	2.964868307	0.712756991
0.637138095	1.271417896	2.949238777	0.752617896
0.637195973	1.245063702	2.959565878	0.726263702
0.63725385	1.181901494	2.984418631	0.663101494
0.637311715	1.121263722	3.008414269	0.602463722
0.637369586	1.050872902	3.03643775	0.532072902
0.637427443	1.009237537	3.053098917	0.490437537
0.637485323	1.058014075	3.033586502	0.539214075
0.6375432	1.046730975	3.038092375	0.527930975
0.637601063	1.040678421	3.04051137	0.521878421
0.637658937	0.970244566	3.068760634	0.451444566
0.637716798	0.915981958	3.090649128	0.397181958
0.637774668	0.904841701	3.095156431	0.386041701
0.637832547	0.86928753	3.109572411	0.35048753
0.637890401	0.861422131	3.112767935	0.342622131
0.637948279	0.861662636	3.112670183	0.342862636
0.638006159	0.867483685	3.110305071	0.348683685
0.638064013	0.811461965	3.133119583	0.292661965
0.638121897	0.749619807	3.158441305	0.230819807
0.638179771	0.751379827	3.157718658	0.232579827
0.638237642	0.703594113	3.177380562	0.184794113
0.638295497	0.728620837	3.167072296	0.209820837
0.638353376	0.725073094	3.168532133	0.206273094
0.638411245	0.667305479	3.1923697	0.148505479
0.638469123	0.663794974	3.193822384	0.144994974
0.638526984	0.648312817	3.200234652	0.129512817
0.638584846	0.640329654	3.203544617	0.121529654
0.638642723	0.643044869	3.202418566	0.124244869
0.638700601	0.630299071	3.207706928	0.111499071
0.638758478	0.593787337	3.222890377	0.074987337
0.63881634	0.542268508	3.244401455	0.023468508
0.638874217	0.566951374	3.234082699	0.048151374
0.63893208	0.559002599	3.237403154	0.040202599
0.638989943	0.596717673	3.221669912	0.077917673
0.639047822	0.537917748	3.246222735	0.019117748
0.639105712	0.5631101	3.235687017	0.0443101
0.639163549	0.489019707	3.26674223	-0.029780293
0.639221435	0.475693232	3.27235055	-0.043106768
0.639279293	0.462298246	3.277994633	-0.056501754
0.639337176	0.429298567	3.291929007	-0.089501433
0.639395039	0.398519064	3.304964066	-0.120280936
0.639452916	0.404636721	3.30237031	-0.11416328
0.639510771	0.404653037	3.302363396	-0.114146963
0.639568648	0.371772046	3.316321373	-0.147027955
0.639626534	0.364315445	3.319492579	-0.154484555
0.63968439	0.358317877	3.322044849	-0.160482124
0.639742257	0.336818839	3.331205368	-0.181981161
0.639800129	0.325505579	3.336033106	-0.193294421
0.639858006	0.32711115	3.335347652	-0.191688851
0.639915865	0.30911001	3.343038559	-0.20968999
0.639973745	0.309958661	3.342675686	-0.208841339
0.640031607	0.318624715	3.338971853	-0.200175285
0.640089486	0.302724297	3.345769882	-0.216075704
0.640147358	0.273585895	3.358253479	-0.245214105
0.640205232	0.291678021	3.350498438	-0.227121979
0.640263089	0.282081167	3.354610443	-0.236718833
0.640320971	0.275778571	3.357312918	-0.243021429
0.640378831	0.284178207	3.353711605	-0.234621793
0.640436708	0.258679608	3.364652634	-0.260120392
0.640494567	0.273883785	3.358125687	-0.244916216
0.640552437	0.264155457	3.362300873	-0.254644543
0.640610316	0.226258586	3.378601074	-0.292541415
0.640668186	0.227268467	3.37816596	-0.291531533
0.640726068	0.218187193	3.382080078	-0.300612807
0.640783932	0.245736519	3.370216131	-0.273063481
0.640841795	0.242865453	3.37145114	-0.275934547
0.640899677	0.230200181	3.376903057	-0.288599819
0.640957534	0.226402441	3.378539085	-0.292397559
0.641015412	0.233418415	3.37551713	-0.285381585
0.641073276	0.235836158	3.374476194	-0.282963842
0.641131153	0.232318798	3.375990629	-0.286481202
0.641189038	0.223707417	3.379700422	-0.295092583
0.641246893	0.223855118	3.379636765	-0.294944882
0.64130477	0.225313494	3.379008293	-0.293486506
0.641362622	0.21528689	3.383330822	-0.30351311
0.641420508	0.241474519	3.37204957	-0.277325481
0.641478363	0.235313366	3.374701262	-0.283486635
0.641536236	0.272395531	3.358764172	-0.246404469
0.641594117	0.259099761	3.364472151	-0.259700239
0.64165199	0.277079935	3.35675478	-0.241720066
0.641709849	0.242679248	3.371531248	-0.276120752
0.641767733	0.222734908	3.380119562	-0.296065092
0.641825587	0.231083701	3.376522541	-0.287716299
0.641883468	0.229892442	3.377035618	-0.288907558
0.641941327	0.22678704	3.378373385	-0.29201296
0.641999216	0.233209679	3.375607014	-0.285590321
0.642057071	0.219328503	3.381587982	-0.299471498
0.642114948	0.223180214	3.379927635	-0.295619786
0.642172805	0.215826432	3.383098126	-0.302973568
0.642230696	0.223834643	3.379645586	-0.294965357
0.642288571	0.232480476	3.375921011	-0.286319524
0.642346433	0.225542019	3.378909826	-0.293257982
