Day fraction since midnight on	pH probe (pH)	pH probe (pH)	Source pressure (Pa)
0.626471312	3.764965773	3.914371252	0
0.626482891	3.741995335	3.891389608	0
0.626494464	3.761075258	3.91047883	0
0.626506038	3.766221046	3.915627241	0
0.626517604	3.777011871	3.926423311	0
0.626529175	3.759925604	3.909328699	0
0.626540752	3.763156414	3.912561178	0
0.626552326	3.75725317	3.906655073	0
0.626563909	3.74552846	3.894924641	0
0.626575474	3.751760244	3.901159287	0
0.626587058	3.736154318	3.885545731	0
0.626598641	3.712045431	3.861425161	0
0.626610201	3.713366985	3.862747192	0
0.62662177	3.730238438	3.879627228	0
0.626633345	3.727848053	3.877235413	0
0.626644916	3.723589659	3.872975111	0
0.626656493	3.712304592	3.861684561	0
0.626668067	3.720077038	3.869460821	0
0.626679648	3.706188679	3.855565548	0
0.626691224	3.707979202	3.857357025	0
0.626702788	3.705366373	3.854742765	0
0.626714364	3.706463099	3.855839968	0
0.626725934	3.702260494	3.851635456	0
0.62673751	3.697072744	3.846445084	0
0.626749085	3.687905788	3.837273836	0
0.626760659	3.696635485	3.846007586	0
0.626772252	3.702363491	3.851738691	0
0.626783806	3.705502272	3.854878902	0
0.626795383	3.697142601	3.846515179	0
0.626806967	3.674257994	3.823619366	0
0.62681853	3.679447174	3.82881093	0
0.626830108	3.668503285	3.817861795	0
0.626841679	3.682280064	3.83164525	0
0.626853263	3.699778795	3.849152327	0
0.626864833	3.710364342	3.859743357	0
0.626876397	3.716917276	3.866299391	0
0.626887976	3.711185217	3.86056447	0
0.626899556	3.71513176	3.86451292	0
0.62691113	3.712578774	3.861958742	0
0.626922701	3.70653224	3.855909348	0
0.626934272	3.704973459	3.854349613	0
0.626945843	3.704820156	3.85419631	0
0.626957417	3.70472455	3.854100704	0
0.626968998	3.707152128	3.856529474	0
0.626980563	3.708521843	3.857899904	0
0.626992143	3.704482079	3.853857994	0
0.627003725	3.70251894	3.851893902	0
0.627015287	3.703780413	3.85315609	0
0.627026899	3.705303669	3.8546803	0
0.627038434	3.707233429	3.856610775	0
0.627050012	3.70668745	3.856064558	0
0.627061586	3.704581499	3.853957653	0
0.627073168	3.705430269	3.854806662	0
0.627084739	3.703096628	3.852471829	0
0.627096317	3.705670595	3.855046988	0
0.62710788	3.705297232	3.854673624	0
0.627119463	3.704138041	3.853513718	0
0.627131038	3.70126009	3.850634575	0
0.627142491	3.686323643	3.835690737	0
0.627154186	3.696755648	3.846127749	0
0.627165751	3.701151848	3.850526333	0
0.627177329	3.703413963	3.852789402	0
0.627188905	3.706325293	3.855702162	0
0.627200478	3.706917763	3.85629487	0
0.62721205	3.708214521	3.857592344	0
0.627223625	3.712651253	3.862031221	0
0.627235205	3.711598635	3.860978127	0
0.627246773	3.716200829	3.865582705	0
0.627258356	3.717096806	3.86647892	0
0.627269935	3.709159374	3.858537674	0
0.627281491	3.706388235	3.855765104	0
0.627293064	3.705774069	3.8551507	0
0.627304642	3.7023983	3.851773262	0
0.627316215	3.699860096	3.849233866	0
0.627327801	3.689426899	3.838795662	0
0.627339366	3.675540447	3.824902296	0
0.627350934	3.67680335	3.826165915	0
0.627362507	3.668101549	3.817459822	0
0.627374096	3.66674614	3.816103935	0
0.627385657	3.66263175	3.8119874	0
0.627397252	3.658115625	3.807468891	0
0.627408812	3.662539482	3.811894894	0
0.62742038	3.665763855	3.815120935	0
0.627431957	3.672069788	3.821429968	0
0.627443532	3.667452335	3.81681037	0
0.627455105	3.663221121	3.812577009	0
0.627466677	3.660967827	3.810322762	0
0.627478248	3.662027597	3.811383009	0
0.627489826	3.660731077	3.810085774	0
0.627501405	3.661392689	3.810747623	0
0.627512973	3.661857367	3.81121254	0
0.627524546	3.659927845	3.809282064	0
0.62753612	3.658887148	3.808240891	0
0.627547701	3.65790534	3.807258606	0
0.627559279	3.650305748	3.799655199	0
0.627570842	3.658322573	3.807676077	0
0.627582421	3.656353712	3.805706263	0
0.627594011	3.655543804	3.804896116	0
0.627605568	3.644877672	3.794224501	0
0.627617137	3.644093752	3.793440342	0
0.627628722	3.633656979	3.782998323	0
0.627640289	3.643138409	3.792484522	0
0.627651868	3.636296988	3.785639763	0
0.627663456	3.621511459	3.770847082	0
0.627675016	3.6226964	3.772032499	0
0.627686595	3.620857716	3.770192862	0
0.627698155	3.620904207	3.770239592	0
0.627709732	3.618669033	3.768003225	0
0.627721317	3.615756035	3.765088797	0
0.627732883	3.605480433	3.754808188	0
0.627744455	3.612663984	3.761995316	0
0.627756029	3.601488352	3.750814199	0
0.627767606	3.591527939	3.74084878	0
0.627779192	3.60708952	3.75641799	0
0.627790755	3.605690479	3.755018234	0
0.627802329	3.608739138	3.758068562	0
0.627813896	3.614711762	3.764043808	0
0.627825478	3.617479801	3.766813278	0
0.627837056	3.618635416	3.767969608	0
0.627848631	3.622442961	3.771778822	0
0.627860193	3.621845007	3.77118063	0
0.627871773	3.620031595	3.769366503	0
0.627883354	3.622907877	3.772244215	0
0.627894921	3.62634778	3.775685787	0
0.627906498	3.620942116	3.7702775	0
0.627918065	3.614438057	3.763770104	0
0.627929639	3.617290497	3.766623974	0
0.627941215	3.616445541	3.765778542	0
0.627952799	3.61980629	3.769141197	0
0.62796436	3.622372389	3.771708489	0
0.627975941	3.621616364	3.770951986	0
0.62798752	3.62323451	3.772570849	0
0.627999089	3.619626284	3.768960714	0
0.628010669	3.616429806	3.765762806	0
0.628022236	3.622347832	3.771683693	0
0.628033813	3.626887798	3.776225805	0
0.628045391	3.629420042	3.77875948	0
0.628056964	3.621946573	3.771282435	0
0.628068536	3.627098799	3.776437283	0
0.6280801	3.624402285	3.773739338	0
0.628091686	3.626198053	3.775535822	0
0.628103261	3.62609601	3.775433779	0
0.628114823	3.633479595	3.78282094	0
0.628126398	3.638347387	3.787691116	0
0.628137977	3.638750315	3.788094282	0
0.628149552	3.631781578	3.781122208	0
0.628161129	3.625612497	3.774950028	0
0.628172694	3.624744177	3.77408123	0
0.628184268	3.622890234	3.772226572	0
0.62819584	3.627116203	3.776454449	0
0.628207423	3.632230759	3.781571627	0
0.628218995	3.626536131	3.775874138	0
0.628230564	3.637609243	3.786952734	0
0.628242143	3.638433456	3.787777424	0
0.628253718	3.632741451	3.782082558	0
0.628265291	3.632695437	3.782036543	0
0.628276871	3.632161379	3.781502008	0
0.628288433	3.625443697	3.774781227	0
0.62830002	3.628834963	3.778174162	0
0.628311589	3.633480549	3.782821894	0
0.628323167	3.63779664	3.787140131	0
0.628334735	3.641192436	3.790537596	0
0.628346312	3.641845942	3.791191578	0
0.628357886	3.631432772	3.780773163	0
